id_match,source,home_or_away,team_code,team_xG,team_odds,opponent_code,opponent_xG,opponent_odds,team_score,opponent_score,score_differential,match_attendance,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,target_top_4,month,day_of_week,year
2034504,Nations,0,CRO,1.3,9340,FRA,1.2,401,1,0,1,77410,48.9245472,2.3600667,105,68,0,6,0,2022
2034480,Nations,0,CRO,1.3,9340,DEN,0.6,5264,1,0,1,35862,55.7027611,12.572275,105,68,0,6,4,2022
2034552,Nations,0,CRO,1.3,9340,AUT,-1.2,6048,3,1,2,45700,48.2071889,16.4205083,105,68,0,9,6,2022
2040535,Friendlies,0,CRO,1.3,9340,EGY,-3.0,70000,4,2,2,21425,0.0,0.0,105,68,0,3,1,2024
2034426,Nations,1,CRO,1.3,9340,AUT,-1.2,6048,0,3,-3,13994,45.544953,18.695683,105,68,0,6,4,2022
2034523,Nations,1,CRO,1.3,9340,DEN,0.6,5264,2,1,1,22715,45.8188722,16.0180528,105,68,0,9,3,2022
2034449,Nations,1,CRO,1.3,9340,FRA,1.2,401,1,1,0,30000,43.5194556,16.4317,105,68,0,6,0,2022
2036411,Qualifiers,0,CRO,1.3,9340,ARM,-3.0,70000,1,0,1,14233,40.1719306,44.5256806,105,68,0,9,0,2023
2035581,Nations,0,CRO,1.3,9340,NED,0.1,1553,2,2,0,39359,51.8939056,4.5232,105,68,0,6,2,2023
2040257,Friendlies,1,CRO,1.3,9340,MKD,-3.0,70000,3,0,3,8030,45.346535,14.405458,105,68,0,6,0,2024
2035584,Nations,1,CRO,1.3,9340,ESP,-0.1,545,0,0,0,41110,51.8939056,4.5232,105,68,0,6,6,2023
2040004,Friendlies,0,CRO,1.3,9340,POR,1.4,601,2,1,1,21425,38.7088722,-9.2609361,105,68,0,6,5,2024
2036388,Qualifiers,1,CRO,1.3,9340,LVA,-3.0,70000,5,0,5,8152,45.346535,14.405458,105,68,0,9,4,2023
2036480,Qualifiers,0,CRO,1.3,9340,LVA,-3.0,70000,2,0,2,6747,56.961378,24.116383,105,68,0,11,5,2023
2036458,Qualifiers,0,CRO,1.3,9340,WAL,-3.0,70000,1,2,-1,31240,51.474537,-3.200818,105,68,0,10,6,2023
2036503,Qualifiers,1,CRO,1.3,9340,ARM,-3.0,70000,1,0,1,20398,45.8188722,16.0180528,105,68,0,11,1,2023
2036297,Qualifiers,1,CRO,1.3,9340,WAL,-3.0,70000,1,1,0,33474,43.5194556,16.4317,105,68,0,3,5,2023
2036319,Qualifiers,0,CRO,1.3,9340,TUR,1.7,5515,2,0,2,37750,40.210778,29.009333,105,68,0,3,1,2023
2036434,Qualifiers,1,CRO,1.3,9340,TUR,1.7,5515,0,1,-1,12812,45.564091,18.661652,105,68,0,10,3,2023
2034417,Nations,1,CYP,-3.0,70000,KOS,-3.0,70000,0,2,-2,1550,34.927107,33.59784,105,68,0,6,3,2022
2039975,Friendlies,1,CYP,-3.0,70000,LVA,-3.0,70000,1,1,0,21425,34.927107,33.59784,105,68,0,3,3,2024
2034572,Nations,0,CYP,-3.0,70000,KOS,-3.0,70000,1,5,-4,10400,42.66311,21.157107,105,68,0,9,1,2022
2034439,Nations,1,CYP,-3.0,70000,NIR,-3.0,70000,0,0,0,1663,34.927107,33.59784,105,68,0,6,6,2022
2039982,Friendlies,1,CYP,-3.0,70000,SRB,-0.3,15858,0,1,-1,21425,34.927107,33.59784,105,68,0,3,0,2024
2034539,Nations,1,CYP,-3.0,70000,GRE,-3.0,70000,1,0,1,4548,34.927107,33.59784,105,68,0,9,5,2022
2036337,Qualifiers,1,CYP,-3.0,70000,GEO,-1.7,66820,1,2,-1,3763,34.927107,33.59784,105,68,0,6,5,2023
2036475,Qualifiers,1,CYP,-3.0,70000,ESP,-0.1,545,1,3,-2,9667,34.698092,33.040767,105,68,0,11,3,2023
2036383,Qualifiers,1,CYP,-3.0,70000,SCO,-2.4,20868,0,3,-3,6633,34.927107,33.59784,105,68,0,9,4,2023
2036429,Qualifiers,1,CYP,-3.0,70000,NOR,-3.0,70000,0,4,-4,7206,34.927107,33.59784,105,68,0,10,3,2023
2034468,Nations,0,CYP,-3.0,70000,GRE,-3.0,70000,0,3,-3,12418,39.3875111,22.9311,105,68,0,6,3,2022
2037517,Friendlies,1,CYP,-3.0,70000,LTU,-3.0,70000,1,0,1,21425,34.698092,33.040767,105,68,0,11,6,2023
2036290,Qualifiers,0,CYP,-3.0,70000,SCO,-2.4,20868,0,3,-3,48195,55.8258583,-4.2519417,105,68,0,3,5,2023
2034499,Nations,0,CYP,-3.0,70000,NIR,-3.0,70000,2,2,0,16454,54.5826278,-5.9551778,105,68,0,6,6,2022
2036360,Qualifiers,0,CYP,-3.0,70000,NOR,-3.0,70000,1,3,-2,23643,59.9490472,10.7342139,105,68,0,6,1,2023
2040211,Friendlies,0,CYP,-3.0,70000,SMR,-3.0,70000,4,1,3,21425,43.9712528,12.4769694,105,68,0,6,1,2024
2037512,Friendlies,0,CYP,-3.0,70000,ARM,-3.0,70000,2,2,0,21425,40.1719306,44.5256806,105,68,0,3,1,2023
2040263,Friendlies,0,CYP,-3.0,70000,MDA,-3.0,70000,2,3,-1,21425,46.9803278,28.8680861,105,68,0,6,5,2024
2036451,Qualifiers,0,CYP,-3.0,70000,GEO,-1.7,66820,0,4,-4,15871,41.7098278,44.7462056,105,68,0,10,6,2023
2036405,Qualifiers,0,CYP,-3.0,70000,ESP,-0.1,545,0,6,-6,17311,37.1530083,-3.5957583,105,68,0,9,1,2023
2039987,Friendlies,1,CZE,-1.4,15861,ARM,-3.0,70000,2,1,1,16158,50.1000389,14.4151306,105,68,0,3,1,2024
2036298,Qualifiers,1,CZE,-1.4,15861,POL,-0.1,17538,3,1,2,19045,50.067475,14.4714861,105,68,0,3,4,2023
2036459,Qualifiers,1,CZE,-1.4,15861,FRO,-3.0,70000,1,0,1,9115,49.7500583,13.3854833,105,68,0,10,6,2023
2034498,Nations,0,CZE,-1.4,15861,ESP,-0.1,545,0,2,-2,30389,36.7340917,-4.4264417,105,68,0,6,6,2022
2036391,Qualifiers,1,CZE,-1.4,15861,ALB,-2.2,48468,1,1,0,18641,50.067475,14.4714861,105,68,0,9,3,2023
2040588,Friendlies,1,CZE,-1.4,15861,MLT,-3.0,70000,7,1,6,21425,47.743934,13.047638,104,66,0,6,4,2024
2036345,Qualifiers,0,CZE,-1.4,15861,FRO,-3.0,70000,3,0,3,2232,62.0191722,-6.7780611,105,68,0,6,5,2023
2034466,Nations,0,CZE,-1.4,15861,POR,1.4,601,0,2,-2,44100,38.76184,-9.164213,105,68,0,6,3,2022
2036322,Qualifiers,0,CZE,-1.4,15861,MDA,-3.0,70000,0,0,0,5120,46.9803278,28.8680861,105,68,0,3,0,2023
2034542,Nations,1,CZE,-1.4,15861,POR,1.4,601,0,4,-4,19322,50.067475,14.4714861,105,68,0,9,5,2022
2036505,Qualifiers,1,CZE,-1.4,15861,MDA,-3.0,70000,3,0,3,11653,49.6002056,17.2481917,105,68,0,11,0,2023
2040597,Friendlies,1,CZE,-1.4,15861,MKD,-3.0,70000,2,1,1,8864,50.2064139,15.8454306,105,68,0,6,0,2024
2036436,Qualifiers,0,CZE,-1.4,15861,ALB,-2.2,48468,0,3,-3,20917,41.3184028,19.8239528,105,68,0,10,3,2023
2036482,Qualifiers,0,CZE,-1.4,15861,POL,-0.1,17538,1,1,0,56310,52.239406,21.045881,105,68,0,11,4,2023
2034443,Nations,1,CZE,-1.4,15861,ESP,-0.1,545,2,2,0,18245,50.067475,14.4714861,105,68,0,6,6,2022
2034413,Nations,1,CZE,-1.4,15861,SUI,1.4,4995,2,1,1,12236,50.067475,14.4714861,105,68,0,6,3,2022
2037515,Friendlies,0,CZE,-1.4,15861,HUN,-1.5,40918,1,1,0,21425,47.503111,19.098024,105,68,0,9,6,2023
2034565,Nations,0,CZE,-1.4,15861,SUI,1.4,4995,1,2,-1,13353,47.4070194,9.3041861,105,68,0,9,1,2022
2039977,Friendlies,0,CZE,-1.4,15861,NOR,-3.0,70000,2,1,1,11891,59.9490472,10.7342139,105,68,0,3,4,2024
2037514,Friendlies,0,CZE,-1.4,15861,MNE,-3.0,70000,4,1,3,1792,42.4455611,19.2643444,105,68,0,6,1,2023
2036328,Qualifiers,0,DEN,0.6,5264,KAZ,-3.0,70000,2,3,-1,28697,51.1083,71.402631,105,68,0,3,6,2023
2036467,Qualifiers,0,DEN,0.6,5264,SMR,-3.0,70000,2,1,1,2984,43.9712528,12.4769694,105,68,0,10,1,2023
2036444,Qualifiers,1,DEN,0.6,5264,KAZ,-3.0,70000,3,1,2,35845,55.7027611,12.572275,105,68,0,10,5,2023
2036375,Qualifiers,0,DEN,0.6,5264,SVN,-0.6,18358,1,1,0,14382,46.080641,14.52444,105,68,0,6,0,2023
2034451,Nations,0,DEN,0.6,5264,AUT,-1.2,6048,2,1,1,18700,48.2071889,16.4205083,105,68,0,6,0,2022
2034509,Nations,1,DEN,0.6,5264,AUT,-1.2,6048,2,0,2,35230,55.7027611,12.572275,105,68,0,6,0,2022
2039980,Friendlies,1,DEN,0.6,5264,SUI,1.4,4995,0,0,0,30731,55.7027611,12.572275,105,68,0,3,5,2024
2036397,Qualifiers,1,DEN,0.6,5264,SMR,-3.0,70000,4,0,4,36262,55.7027611,12.572275,105,68,0,9,3,2023
2034480,Nations,1,DEN,0.6,5264,CRO,1.3,9340,0,1,-1,35862,55.7027611,12.572275,105,68,0,6,4,2022
2040210,Friendlies,1,DEN,0.6,5264,NOR,-3.0,70000,3,1,2,23390,55.6490111,12.418775,105,68,0,6,5,2024
2036490,Qualifiers,1,DEN,0.6,5264,SVN,-0.6,18358,2,1,1,35608,55.7027611,12.572275,105,68,0,11,4,2023
2040206,Friendlies,1,DEN,0.6,5264,SWE,-3.0,70000,2,1,1,35522,55.7027611,12.572275,105,68,0,6,2,2024
2036419,Qualifiers,0,DEN,0.6,5264,FIN,-3.0,70000,1,0,1,32571,60.1869611,24.9272583,105,68,0,9,6,2023
2036305,Qualifiers,1,DEN,0.6,5264,FIN,-3.0,70000,3,1,2,35851,55.7027611,12.572275,105,68,0,3,3,2023
2034423,Nations,0,DEN,0.6,5264,FRA,1.2,401,2,1,1,75833,48.9245472,2.3600667,105,68,0,6,4,2022
2034554,Nations,1,DEN,0.6,5264,FRA,1.2,401,2,0,2,36064,55.7027611,12.572275,105,68,0,9,6,2022
2036511,Qualifiers,0,DEN,0.6,5264,NIR,-3.0,70000,0,2,-2,17366,54.5826278,-5.9551778,105,68,0,11,0,2023
2034523,Nations,0,DEN,0.6,5264,CRO,1.3,9340,1,2,-1,22715,45.8188722,16.0180528,105,68,0,9,3,2022
2036350,Qualifiers,1,DEN,0.6,5264,NIR,-3.0,70000,1,0,1,35701,55.7027611,12.572275,105,68,0,6,4,2023
2039985,Friendlies,1,DEN,0.6,5264,FRO,-3.0,70000,2,0,2,17332,55.6490111,12.418775,105,68,0,3,1,2024
2040009,Friendlies,1,ECU,-3.0,70000,ITA,1.0,1971,0,2,-2,21425,40.73664,-74.149617,105,68,0,3,6,2024
2040535,Friendlies,1,EGY,-3.0,70000,CRO,1.3,9340,2,4,-2,21425,0.0,0.0,105,68,0,3,1,2024
2034513,Nations,1,ENG,0.3,451,HUN,-1.5,40918,0,4,-4,28839,52.590275,-2.1304861,105,68,1,6,1,2022
2036294,Qualifiers,0,ENG,0.3,451,ITA,1.0,1971,2,1,1,44536,40.8280889,14.1928694,105,68,1,3,3,2023
2039813,Friendlies,1,ENG,0.3,451,BRA,-3.0,70000,0,1,-1,21425,51.5558417,-0.2795972,105,68,1,3,5,2024
2034557,Nations,1,ENG,0.3,451,GER,2.5,398,3,3,0,78949,51.5558417,-0.2795972,105,68,1,9,0,2022
2040204,Friendlies,1,ENG,0.3,451,BIH,-3.0,70000,3,0,3,21425,54.9755444,-1.6216361,105,68,1,6,0,2024
2037516,Friendlies,0,ENG,0.3,451,SCO,-2.4,20868,3,1,2,21425,55.8258583,-4.2519417,105,68,1,9,1,2023
2036363,Qualifiers,1,ENG,0.3,451,MKD,-3.0,70000,7,0,7,70708,53.4630583,-2.2913417,105,68,1,6,0,2023
2036317,Qualifiers,1,ENG,0.3,451,UKR,-0.3,20062,2,0,2,83947,51.5558417,-0.2795972,105,68,1,3,6,2023
2034431,Nations,0,ENG,0.3,451,HUN,-1.5,40918,0,1,-1,26935,47.503111,19.098024,105,68,1,6,5,2022
2036455,Qualifiers,1,ENG,0.3,451,ITA,1.0,1971,3,1,2,83194,51.5558417,-0.2795972,105,68,1,10,1,2023
2036386,Qualifiers,0,ENG,0.3,451,UKR,-0.3,20062,1,1,0,39000,51.143056,16.942222,105,68,1,9,5,2023
2036340,Qualifiers,0,ENG,0.3,451,MLT,-3.0,70000,4,0,4,16277,35.89485,14.4151056,105,68,1,6,4,2023
2036479,Qualifiers,1,ENG,0.3,451,MLT,-3.0,70000,2,0,2,81388,51.5558417,-0.2795972,105,68,1,11,4,2023
2036502,Qualifiers,0,ENG,0.3,451,MKD,-3.0,70000,1,1,0,27982,42.0057639,21.4255889,105,68,1,11,0,2023
2039814,Friendlies,1,ENG,0.3,451,BEL,1.1,2488,2,2,0,21425,51.5558417,-0.2795972,105,68,1,3,1,2024
2038798,Friendlies,1,ENG,0.3,451,AUS,-3.0,70000,1,0,1,21425,51.5558417,-0.2795972,105,68,1,10,4,2023
2034458,Nations,0,ENG,0.3,451,GER,2.5,398,1,1,0,66289,48.2187944,11.6247306,105,68,1,6,1,2022
2040209,Friendlies,1,ENG,0.3,451,ISL,-3.0,70000,0,1,-1,21425,51.5558417,-0.2795972,105,68,1,6,4,2024
2034532,Nations,0,ENG,0.3,451,ITA,1.0,1971,0,1,-1,50640,45.4797849,9.1246561,105,68,1,9,4,2022
2034487,Nations,1,ENG,0.3,451,ITA,1.0,1971,0,0,0,1782,52.590275,-2.1304861,105,68,1,6,5,2022
2036452,Qualifiers,0,ESP,-0.1,545,NOR,-3.0,70000,1,0,1,25885,59.9490472,10.7342139,105,68,1,10,6,2023
2040007,Friendlies,1,ESP,-0.1,545,COL,-3.0,70000,0,1,-1,21425,51.53882,-0.016493,105,68,1,3,4,2024
2036291,Qualifiers,1,ESP,-0.1,545,NOR,-3.0,70000,3,0,3,29214,36.7340917,-4.4264417,105,68,1,3,5,2023
2039988,Friendlies,1,ESP,-0.1,545,BRA,-3.0,70000,3,3,0,21425,40.4530778,-3.6885194,105,68,1,3,1,2024
2035584,Nations,0,ESP,-0.1,545,CRO,1.3,9340,0,0,0,41110,51.8939056,4.5232,105,68,1,6,6,2023
2034412,Nations,1,ESP,-0.1,545,POR,1.4,601,1,1,0,41236,37.356806,-5.98102,105,68,1,6,3,2022
2034566,Nations,0,ESP,-0.1,545,POR,1.4,601,1,0,1,28196,41.5625056,-8.4297861,105,68,1,9,1,2022
2036475,Qualifiers,0,ESP,-0.1,545,CYP,-3.0,70000,3,1,2,9667,34.698092,33.040767,105,68,1,11,3,2023
2036314,Qualifiers,0,ESP,-0.1,545,SCO,-2.4,20868,0,2,-2,47976,55.8258583,-4.2519417,105,68,1,3,1,2023
2034465,Nations,0,ESP,-0.1,545,SUI,1.4,4995,1,0,1,25875,46.1779972,6.1272833,105,68,1,6,3,2022
2035582,Nations,1,ESP,-0.1,545,ITA,1.0,1971,2,1,1,24558,52.2365611,6.8377,105,68,1,6,3,2023
2034498,Nations,1,ESP,-0.1,545,CZE,-1.4,15861,2,0,2,30389,36.7340917,-4.4264417,105,68,1,6,6,2022
2036382,Qualifiers,0,ESP,-0.1,545,GEO,-1.7,66820,7,1,6,51694,41.7229472,44.7897806,105,68,1,9,4,2023
2040593,Friendlies,1,ESP,-0.1,545,NIR,-3.0,70000,5,1,4,21425,39.5899778,2.6301083,105,68,1,6,5,2024
2036497,Qualifiers,1,ESP,-0.1,545,GEO,-1.7,66820,3,1,2,24146,41.6445806,-4.7612194,105,68,1,11,6,2023
2036428,Qualifiers,1,ESP,-0.1,545,SCO,-2.4,20868,2,0,2,45623,37.4172611,-6.0046333,105,68,1,10,3,2023
2040584,Friendlies,1,ESP,-0.1,545,AND,-3.0,70000,5,0,5,21425,0.0,0.0,105,69,1,6,2,2024
2034541,Nations,1,ESP,-0.1,545,SUI,1.4,4995,1,2,-1,31809,41.6366528,-0.9019,105,68,1,9,5,2022
2036405,Qualifiers,1,ESP,-0.1,545,CYP,-3.0,70000,6,0,6,17311,37.1530083,-3.5957583,105,68,1,9,1,2023
2034443,Nations,0,ESP,-0.1,545,CZE,-1.4,15861,2,2,0,18245,50.067475,14.4714861,105,68,1,6,6,2022
2040600,Friendlies,0,EST,-3.0,70000,LTU,-3.0,70000,1,1,0,21425,54.8973667,23.9371222,105,68,0,6,1,2024
2034802,Friendlies,0,EST,-3.0,70000,ARG,-3.0,70000,0,5,-5,21425,42.7966472,-1.636975,105,67,0,6,6,2022
2040259,Friendlies,0,EST,-3.0,70000,SUI,1.4,4995,0,4,-4,21425,47.033264,8.305187,105,68,0,6,1,2024
2034420,Nations,1,EST,-3.0,70000,SMR,-3.0,70000,2,0,2,3533,59.4213583,24.7321556,105,68,0,6,3,2022
2036324,Qualifiers,0,EST,-3.0,70000,AUT,-1.2,6048,1,2,-1,16500,48.292726,14.275684,105,68,0,3,0,2023
2036508,Qualifiers,0,EST,-3.0,70000,SWE,-3.0,70000,0,2,-2,11201,59.3725,18.0,105,68,0,11,6,2023
2034562,Nations,0,EST,-3.0,70000,SMR,-3.0,70000,4,0,4,608,43.9712528,12.4769694,105,68,0,9,0,2022
2036415,Qualifiers,0,EST,-3.0,70000,BEL,1.1,2488,0,5,-5,24127,50.8957583,4.3339472,105,68,0,9,1,2023
2037509,Friendlies,0,EST,-3.0,70000,HUN,-1.5,40918,0,1,-1,21425,47.503111,19.098024,105,68,0,3,3,2023
2040335,Friendlies,0,EST,-3.0,70000,FIN,-3.0,70000,1,2,-1,15000,60.1869611,24.9272583,105,68,0,3,1,2024
2034536,Nations,1,EST,-3.0,70000,MLT,-3.0,70000,2,1,1,5539,59.4213583,24.7321556,105,68,0,9,4,2022
2037959,Friendlies,1,EST,-3.0,70000,THA,-3.0,70000,1,1,0,1502,59.4213583,24.7321556,105,68,0,10,1,2023
2034470,Nations,0,EST,-3.0,70000,MLT,-3.0,70000,2,1,1,3422,35.89485,14.4151056,105,68,0,6,3,2022
2039645,Qualifiers,0,EST,-3.0,70000,POL,-0.1,17538,1,5,-4,53868,52.239406,21.045881,105,68,0,3,3,2024
2034801,Friendlies,0,EST,-3.0,70000,ALB,-2.2,48468,0,0,0,21425,41.3184028,19.8239528,105,68,0,6,0,2022
2036346,Qualifiers,0,EST,-3.0,70000,AZE,-3.0,70000,1,1,0,3900,40.481058,50.145446,105,68,0,6,5,2023
2036439,Qualifiers,1,EST,-3.0,70000,AZE,-3.0,70000,0,2,-2,5652,59.4213583,24.7321556,105,68,0,10,4,2023
2036484,Qualifiers,1,EST,-3.0,70000,AUT,-1.2,6048,0,2,-2,4488,59.4213583,24.7321556,105,68,0,11,3,2023
2036370,Qualifiers,1,EST,-3.0,70000,BEL,1.1,2488,0,3,-3,11772,59.4213583,24.7321556,105,68,0,6,1,2023
2036393,Qualifiers,1,EST,-3.0,70000,SWE,-3.0,70000,0,5,-5,11411,59.4213583,24.7321556,105,68,0,9,5,2023
2040590,Friendlies,1,EST,-3.0,70000,FRO,-3.0,70000,4,1,3,21425,59.4213583,24.7321556,105,68,0,6,5,2024
2034534,Nations,1,FIN,-3.0,70000,ROU,0.3,12509,1,1,0,20130,60.1869611,24.9272583,105,68,0,9,4,2022
2036419,Qualifiers,1,FIN,-3.0,70000,DEN,0.6,5264,0,1,-1,32571,60.1869611,24.9272583,105,68,0,9,6,2023
2036466,Qualifiers,1,FIN,-3.0,70000,KAZ,-3.0,70000,1,2,-1,30375,60.1869611,24.9272583,105,68,0,10,1,2023
2036329,Qualifiers,0,FIN,-3.0,70000,NIR,-3.0,70000,1,0,1,17936,54.5826278,-5.9551778,105,68,0,3,6,2023
2040583,Friendlies,0,FIN,-3.0,70000,POR,1.4,601,2,4,-2,43125,38.76184,-9.164213,105,68,0,6,1,2024
2039646,Qualifiers,0,FIN,-3.0,70000,WAL,-3.0,70000,1,4,-3,32162,51.474537,-3.200818,105,68,0,3,3,2024
2040335,Friendlies,1,FIN,-3.0,70000,EST,-3.0,70000,2,1,1,15000,60.1869611,24.9272583,105,68,0,3,1,2024
2036351,Qualifiers,1,FIN,-3.0,70000,SVN,-0.6,18358,2,0,2,32560,60.1869611,24.9272583,105,68,0,6,4,2023
2036305,Qualifiers,0,FIN,-3.0,70000,DEN,0.6,5264,1,3,-2,35851,55.7027611,12.572275,105,68,0,3,3,2023
2040003,Friendlies,0,FIN,-3.0,70000,SCO,-2.4,20868,2,2,0,40519,55.8258583,-4.2519417,105,68,0,6,4,2024
2036488,Qualifiers,1,FIN,-3.0,70000,NIR,-3.0,70000,4,0,4,28711,60.1869611,24.9272583,105,68,0,11,4,2023
2034486,Nations,0,FIN,-3.0,70000,ROU,0.3,12509,0,1,-1,11503,44.455138,26.056977,105,68,0,6,5,2022
2036443,Qualifiers,0,FIN,-3.0,70000,SVN,-0.6,18358,0,3,-3,15823,46.080641,14.52444,105,68,0,10,5,2023
2034546,Nations,0,FIN,-3.0,70000,MNE,-3.0,70000,2,0,2,2522,42.4455611,19.2643444,105,68,0,9,0,2022
2034464,Nations,1,FIN,-3.0,70000,MNE,-3.0,70000,2,0,2,17009,60.1869611,24.9272583,105,68,0,6,1,2022
2034516,Nations,0,FIN,-3.0,70000,BIH,-3.0,70000,2,3,-1,8150,44.2057944,17.9071889,105,68,0,6,1,2022
2036513,Qualifiers,0,FIN,-3.0,70000,SMR,-3.0,70000,2,1,1,1427,43.9712528,12.4769694,105,68,0,11,0,2023
2034432,Nations,1,FIN,-3.0,70000,BIH,-3.0,70000,1,1,0,20181,60.1869611,24.9272583,105,68,0,6,5,2022
2036396,Qualifiers,0,FIN,-3.0,70000,KAZ,-3.0,70000,1,0,1,30019,51.1083,71.402631,105,68,0,9,3,2023
2036374,Qualifiers,1,FIN,-3.0,70000,SMR,-3.0,70000,6,0,6,32812,60.1869611,24.9272583,105,68,0,6,0,2023
2034478,Nations,0,FRA,1.2,401,AUT,-1.2,6048,1,1,0,44800,48.2071889,16.4205083,105,68,1,6,4,2022
2036476,Qualifiers,1,FRA,1.2,401,GIB,-3.0,70000,14,0,14,32758,43.705,7.1926,105,68,1,11,5,2023
2034554,Nations,0,FRA,1.2,401,DEN,0.6,5264,0,2,-2,36064,55.7027611,12.572275,105,68,1,9,6,2022
2036292,Qualifiers,1,FRA,1.2,401,NED,0.1,1553,4,0,4,77328,48.9245472,2.3600667,105,68,1,3,4,2023
2036384,Qualifiers,1,FRA,1.2,401,IRL,-3.0,70000,2,0,2,43995,48.8414333,2.2530333,105,68,1,9,3,2023
2036361,Qualifiers,1,FRA,1.2,401,GRE,-3.0,70000,1,0,1,76500,48.9245472,2.3600667,105,68,1,6,0,2023
2034449,Nations,0,FRA,1.2,401,CRO,1.3,9340,1,1,0,30000,43.5194556,16.4317,105,68,1,6,0,2022
2040001,Friendlies,1,FRA,1.2,401,CHI,-3.0,70000,3,2,1,21425,43.26983,5.396,105,68,1,3,1,2024
2040618,Friendlies,1,FRA,1.2,401,LUX,-3.0,70000,3,0,3,21425,49.1098,6.1594556,105,68,1,6,2,2024
2039910,Friendlies,1,FRA,1.2,401,GER,2.5,398,0,2,-2,21425,45.765,4.982,105,68,1,3,5,2024
2034520,Nations,1,FRA,1.2,401,AUT,-1.2,6048,2,0,2,70188,48.9245472,2.3600667,105,68,1,9,3,2022
2036339,Qualifiers,0,FRA,1.2,401,GIB,-3.0,70000,3,0,3,4065,37.0882972,-7.9747528,105,68,1,6,4,2023
2036499,Qualifiers,0,FRA,1.2,401,GRE,-3.0,70000,2,2,0,24820,38.0372424,23.7416954,105,68,1,11,1,2023
2034423,Nations,1,FRA,1.2,401,DEN,0.6,5264,1,2,-1,75833,48.9245472,2.3600667,105,68,1,6,4,2022
2034504,Nations,1,FRA,1.2,401,CRO,1.3,9340,0,1,-1,77410,48.9245472,2.3600667,105,68,1,6,0,2022
2036430,Qualifiers,0,FRA,1.2,401,NED,0.1,1553,2,1,1,51310,52.314172,4.94185,105,68,1,10,4,2023
2036316,Qualifiers,0,FRA,1.2,401,IRL,-3.0,70000,1,0,1,50219,53.335691,-6.228819,105,68,1,3,0,2023
2040621,Friendlies,1,FRA,1.2,401,CAN,-3.0,70000,0,0,0,21425,44.89925,-0.56579,105,68,1,6,6,2024
2038165,Friendlies,1,FRA,1.2,401,SCO,-2.4,20868,4,1,3,21425,50.611911,3.130503,105,68,1,10,1,2023
2038293,Friendlies,0,FRA,1.2,401,GER,2.5,398,1,2,-1,21425,51.4925889,7.4517722,105,68,1,9,1,2023
2034526,Nations,0,FRO,-3.0,70000,LTU,-3.0,70000,1,1,0,2376,54.668614,25.294411,105,68,0,9,3,2022
2040590,Friendlies,0,FRO,-3.0,70000,EST,-3.0,70000,1,4,-3,21425,59.4213583,24.7321556,105,68,0,6,5,2024
2036459,Qualifiers,0,FRO,-3.0,70000,CZE,-1.4,15861,0,1,-1,9115,49.7500583,13.3854833,105,68,0,10,6,2023
2034490,Nations,1,FRO,-3.0,70000,LTU,-3.0,70000,2,1,1,2278,62.0191722,-6.7780611,105,68,0,6,5,2022
2034517,Nations,0,FRO,-3.0,70000,LUX,-3.0,70000,2,2,0,5325,49.581375,6.121066,105,68,0,6,1,2022
2034556,Nations,1,FRO,-3.0,70000,TUR,1.7,5515,2,1,1,2056,62.0191722,-6.7780611,105,68,0,9,6,2022
2039985,Friendlies,0,FRO,-3.0,70000,DEN,0.6,5264,0,2,-2,17332,55.6490111,12.418775,105,68,0,3,1,2024
2036345,Qualifiers,1,FRO,-3.0,70000,CZE,-1.4,15861,0,3,-3,2232,62.0191722,-6.7780611,105,68,0,6,5,2023
2040599,Friendlies,0,FRO,-3.0,70000,LVA,-3.0,70000,0,1,-1,21425,56.5029778,20.9951611,105,68,0,6,1,2024
2039997,Friendlies,0,FRO,-3.0,70000,LIE,-3.0,70000,4,0,4,21425,36.495829,-4.987676,105,68,0,3,4,2024
2037511,Friendlies,0,FRO,-3.0,70000,MKD,-3.0,70000,0,1,-1,21425,42.0057639,21.4255889,105,68,0,3,0,2023
2034463,Nations,1,FRO,-3.0,70000,LUX,-3.0,70000,0,1,-1,2313,62.0191722,-6.7780611,105,68,0,6,1,2022
2036506,Qualifiers,0,FRO,-3.0,70000,ALB,-2.2,48468,0,0,0,21456,41.3184028,19.8239528,105,68,0,11,0,2023
2036368,Qualifiers,1,FRO,-3.0,70000,ALB,-2.2,48468,1,3,-2,2507,62.0191722,-6.7780611,105,68,0,6,1,2023
2036390,Qualifiers,0,FRO,-3.0,70000,POL,-0.1,17538,0,2,-2,54129,52.239406,21.045881,105,68,0,9,3,2023
2037563,Friendlies,0,FRO,-3.0,70000,NOR,-3.0,70000,0,2,-2,11071,59.9490472,10.7342139,105,68,0,11,3,2023
2036299,Qualifiers,0,FRO,-3.0,70000,MDA,-3.0,70000,1,1,0,4732,46.9803278,28.8680861,105,68,0,3,4,2023
2036413,Qualifiers,1,FRO,-3.0,70000,MDA,-3.0,70000,0,1,-1,2710,62.0191722,-6.7780611,105,68,0,9,6,2023
2034430,Nations,0,FRO,-3.0,70000,TUR,1.7,5515,0,4,-4,9515,41.122889,28.808583,105,68,0,6,5,2022
2036437,Qualifiers,1,FRO,-3.0,70000,POL,-0.1,17538,0,2,-2,3220,62.0191722,-6.7780611,105,68,0,10,3,2023
