id_match,date,source,home_or_away,team_code,team_xG,team_odds,opponent_code,opponent_xG,opponent_odds,team_score,opponent_score,match_attendance,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,target_top_4
2036388,9/8/2023,Qualifiers,1,CRO,1.3,9340,LVA,-3,70000,5,0,8152,45.346535,14.405458,105,68,0
2036480,11/18/2023,Qualifiers,0,CRO,1.3,9340,LVA,-3,70000,2,0,6747,56.961378,24.116383,105,68,0
2036458,10/15/2023,Qualifiers,0,CRO,1.3,9340,WAL,-3,70000,1,2,31240,51.474537,-3.200818,105,68,0
2036503,11/21/2023,Qualifiers,1,CRO,1.3,9340,ARM,-3,70000,1,0,20398,45.8188722,16.0180528,105,68,0
2036297,3/25/2023,Qualifiers,1,CRO,1.3,9340,WAL,-3,70000,1,1,33474,43.5194556,16.4317,105,68,0
2036319,3/28/2023,Qualifiers,0,CRO,1.3,9340,TUR,1.7,5515,2,0,37750,40.210778,29.009333,105,68,0
2036434,10/12/2023,Qualifiers,1,CRO,1.3,9340,TUR,1.7,5515,0,1,12812,45.564091,18.661652,105,68,0
2034417,6/2/2022,Nations,1,CYP,-3,70000,KOS,-3,70000,0,2,1550,34.927107,33.59784,105,68,0
2039975,3/21/2024,Friendlies,1,CYP,-3,70000,LVA,-3,70000,1,1,21425,34.927107,33.59784,105,68,0
2034572,9/27/2022,Nations,0,CYP,-3,70000,KOS,-3,70000,1,5,10400,42.66311,21.157107,105,68,0
2034439,6/5/2022,Nations,1,CYP,-3,70000,NIR,-3,70000,0,0,1663,34.927107,33.59784,105,68,0
2039982,3/25/2024,Friendlies,1,CYP,-3,70000,SRB,-0.3,15858,0,1,21425,34.927107,33.59784,105,68,0
2034539,9/24/2022,Nations,1,CYP,-3,70000,GRE,-3,70000,1,0,4548,34.927107,33.59784,105,68,0
2036337,6/17/2023,Qualifiers,1,CYP,-3,70000,GEO,-1.7,66820,1,2,3763,34.927107,33.59784,105,68,0
2036475,11/16/2023,Qualifiers,1,CYP,-3,70000,ESP,-0.1,545,1,3,9667,34.698092,33.040767,105,68,0
2036383,9/8/2023,Qualifiers,1,CYP,-3,70000,SCO,-2.4,20868,0,3,6633,34.927107,33.59784,105,68,0
2036429,10/12/2023,Qualifiers,1,CYP,-3,70000,NOR,-3,70000,0,4,7206,34.927107,33.59784,105,68,0
2034468,6/9/2022,Nations,0,CYP,-3,70000,GRE,-3,70000,0,3,12418,39.3875111,22.9311,105,68,0
2037517,11/19/2023,Friendlies,1,CYP,-3,70000,LTU,-3,70000,1,0,21425,34.698092,33.040767,105,68,0
2036290,3/25/2023,Qualifiers,0,CYP,-3,70000,SCO,-2.4,20868,0,3,48195,55.8258583,-4.2519417,105,68,0
2034499,6/12/2022,Nations,0,CYP,-3,70000,NIR,-3,70000,2,2,16454,54.5826278,-5.9551778,105,68,0
2036360,6/20/2023,Qualifiers,0,CYP,-3,70000,NOR,-3,70000,1,3,23643,59.9490472,10.7342139,105,68,0
2040211,6/11/2024,Friendlies,0,CYP,-3,70000,SMR,-3,70000,4,1,21425,43.9712528,12.4769694,105,68,0
2037512,3/28/2023,Friendlies,0,CYP,-3,70000,ARM,-3,70000,2,2,21425,40.1719306,44.5256806,105,68,0
2040263,6/8/2024,Friendlies,0,CYP,-3,70000,MDA,-3,70000,2,3,21425,46.9803278,28.8680861,105,68,0
2036451,10/15/2023,Qualifiers,0,CYP,-3,70000,GEO,-1.7,66820,0,4,15871,41.7098278,44.7462056,105,68,0
2036405,9/12/2023,Qualifiers,0,CYP,-3,70000,ESP,-0.1,545,0,6,17311,37.1530083,-3.5957583,105,68,0
2039987,3/26/2024,Friendlies,1,CZE,-1.4,15861,ARM,-3,70000,2,1,16158,50.1000389,14.4151306,105,68,0
2036298,3/24/2023,Qualifiers,1,CZE,-1.4,15861,POL,-0.1,17538,3,1,19045,50.067475,14.4714861,105,68,0
2036459,10/15/2023,Qualifiers,1,CZE,-1.4,15861,FRO,-3,70000,1,0,9115,49.7500583,13.3854833,105,68,0
2034498,6/12/2022,Nations,0,CZE,-1.4,15861,ESP,-0.1,545,0,2,30389,36.7340917,-4.4264417,105,68,0
2036391,9/7/2023,Qualifiers,1,CZE,-1.4,15861,ALB,-2.2,48468,1,1,18641,50.067475,14.4714861,105,68,0
2040588,6/7/2024,Friendlies,1,CZE,-1.4,15861,MLT,-3,70000,7,1,21425,47.743934,13.047638,104,66,0
2036345,6/17/2023,Qualifiers,0,CZE,-1.4,15861,FRO,-3,70000,3,0,2232,62.0191722,-6.7780611,105,68,0
2034466,6/9/2022,Nations,0,CZE,-1.4,15861,POR,1.4,601,0,2,44100,38.76184,-9.164213,105,68,0
2036322,3/27/2023,Qualifiers,0,CZE,-1.4,15861,MDA,-3,70000,0,0,5120,46.9803278,28.8680861,105,68,0
2034542,9/24/2022,Nations,1,CZE,-1.4,15861,POR,1.4,601,0,4,19322,50.067475,14.4714861,105,68,0
2036505,11/20/2023,Qualifiers,1,CZE,-1.4,15861,MDA,-3,70000,3,0,11653,49.6002056,17.2481917,105,68,0
2040597,6/10/2024,Friendlies,1,CZE,-1.4,15861,MKD,-3,70000,2,1,8864,50.2064139,15.8454306,105,68,0
2036436,10/12/2023,Qualifiers,0,CZE,-1.4,15861,ALB,-2.2,48468,0,3,20917,41.3184028,19.8239528,105,68,0
2036482,11/17/2023,Qualifiers,0,CZE,-1.4,15861,POL,-0.1,17538,1,1,56310,52.239406,21.045881,105,68,0
2034443,6/5/2022,Nations,1,CZE,-1.4,15861,ESP,-0.1,545,2,2,18245,50.067475,14.4714861,105,68,0
2034413,6/2/2022,Nations,1,CZE,-1.4,15861,SUI,1.4,4995,2,1,12236,50.067475,14.4714861,105,68,0
2037515,9/10/2023,Friendlies,0,CZE,-1.4,15861,HUN,-1.5,40918,1,1,21425,47.503111,19.098024,105,68,0
2034565,9/27/2022,Nations,0,CZE,-1.4,15861,SUI,1.4,4995,1,2,13353,47.4070194,9.3041861,105,68,0
2039977,3/22/2024,Friendlies,0,CZE,-1.4,15861,NOR,-3,70000,2,1,11891,59.9490472,10.7342139,105,68,0
2037514,6/20/2023,Friendlies,0,CZE,-1.4,15861,MNE,-3,70000,4,1,1792,42.4455611,19.2643444,105,68,0
2036328,3/26/2023,Qualifiers,0,DEN,0.6,5264,KAZ,-3,70000,2,3,28697,51.1083,71.402631,105,68,0
2036467,10/17/2023,Qualifiers,0,DEN,0.6,5264,SMR,-3,70000,2,1,2984,43.9712528,12.4769694,105,68,0
2036444,10/14/2023,Qualifiers,1,DEN,0.6,5264,KAZ,-3,70000,3,1,35845,55.7027611,12.572275,105,68,0
2036375,6/19/2023,Qualifiers,0,DEN,0.6,5264,SVN,-0.6,18358,1,1,14382,46.080641,14.52444,105,68,0
2034451,6/6/2022,Nations,0,DEN,0.6,5264,AUT,-1.2,6048,2,1,18700,48.2071889,16.4205083,105,68,0
2034509,6/13/2022,Nations,1,DEN,0.6,5264,AUT,-1.2,6048,2,0,35230,55.7027611,12.572275,105,68,0
2039980,3/23/2024,Friendlies,1,DEN,0.6,5264,SUI,1.4,4995,0,0,30731,55.7027611,12.572275,105,68,0
2036397,9/7/2023,Qualifiers,1,DEN,0.6,5264,SMR,-3,70000,4,0,36262,55.7027611,12.572275,105,68,0
2034480,6/10/2022,Nations,1,DEN,0.6,5264,CRO,1.3,9340,0,1,35862,55.7027611,12.572275,105,68,0
2040210,6/8/2024,Friendlies,1,DEN,0.6,5264,NOR,-3,70000,3,1,23390,55.6490111,12.418775,105,68,0
2036490,11/17/2023,Qualifiers,1,DEN,0.6,5264,SVN,-0.6,18358,2,1,35608,55.7027611,12.572275,105,68,0
2040206,6/5/2024,Friendlies,1,DEN,0.6,5264,SWE,-3,70000,2,1,35522,55.7027611,12.572275,105,68,0
2036419,9/10/2023,Qualifiers,0,DEN,0.6,5264,FIN,-3,70000,1,0,32571,60.1869611,24.9272583,105,68,0
2036305,3/23/2023,Qualifiers,1,DEN,0.6,5264,FIN,-3,70000,3,1,35851,55.7027611,12.572275,105,68,0
2034423,6/3/2022,Nations,0,DEN,0.6,5264,FRA,1.2,401,2,1,75833,48.9245472,2.3600667,105,68,0
2034554,9/25/2022,Nations,1,DEN,0.6,5264,FRA,1.2,401,2,0,36064,55.7027611,12.572275,105,68,0
2036511,11/20/2023,Qualifiers,0,DEN,0.6,5264,NIR,-3,70000,0,2,17366,54.5826278,-5.9551778,105,68,0
2034523,9/22/2022,Nations,0,DEN,0.6,5264,CRO,1.3,9340,1,2,22715,45.8188722,16.0180528,105,68,0
2036350,6/16/2023,Qualifiers,1,DEN,0.6,5264,NIR,-3,70000,1,0,35701,55.7027611,12.572275,105,68,0
2039985,3/26/2024,Friendlies,1,DEN,0.6,5264,FRO,-3,70000,2,0,17332,55.6490111,12.418775,105,68,0
2040009,3/24/2024,Friendlies,1,ECU,-3,70000,ITA,1,1971,0,2,21425,40.73664,-74.149617,105,68,0
2040535,3/26/2024,Friendlies,1,EGY,-3,70000,CRO,1.3,9340,2,4,21425,0,0,105,68,0
2034513,6/14/2022,Nations,1,ENG,0.3,451,HUN,-1.5,40918,0,4,28839,52.590275,-2.1304861,105,68,1
2036294,3/23/2023,Qualifiers,0,ENG,0.3,451,ITA,1,1971,2,1,44536,40.8280889,14.1928694,105,68,1
2039813,3/23/2024,Friendlies,1,ENG,0.3,451,BRA,-3,70000,0,1,21425,51.5558417,-0.2795972,105,68,1
2034557,9/26/2022,Nations,1,ENG,0.3,451,GER,2.5,398,3,3,78949,51.5558417,-0.2795972,105,68,1
2040204,6/3/2024,Friendlies,1,ENG,0.3,451,BIH,-3,70000,3,0,21425,54.9755444,-1.6216361,105,68,1
2037516,9/12/2023,Friendlies,0,ENG,0.3,451,SCO,-2.4,20868,3,1,21425,55.8258583,-4.2519417,105,68,1
2036363,6/19/2023,Qualifiers,1,ENG,0.3,451,MKD,-3,70000,7,0,70708,53.4630583,-2.2913417,105,68,1
2036317,3/26/2023,Qualifiers,1,ENG,0.3,451,UKR,-0.3,20062,2,0,83947,51.5558417,-0.2795972,105,68,1
2034431,6/4/2022,Nations,0,ENG,0.3,451,HUN,-1.5,40918,0,1,26935,47.503111,19.098024,105,68,1
2036455,10/17/2023,Qualifiers,1,ENG,0.3,451,ITA,1,1971,3,1,83194,51.5558417,-0.2795972,105,68,1
2036386,9/9/2023,Qualifiers,0,ENG,0.3,451,UKR,-0.3,20062,1,1,39000,51.143056,16.942222,105,68,1
2036340,6/16/2023,Qualifiers,0,ENG,0.3,451,MLT,-3,70000,4,0,16277,35.89485,14.4151056,105,68,1
2036479,11/17/2023,Qualifiers,1,ENG,0.3,451,MLT,-3,70000,2,0,81388,51.5558417,-0.2795972,105,68,1
2036502,11/20/2023,Qualifiers,0,ENG,0.3,451,MKD,-3,70000,1,1,27982,42.0057639,21.4255889,105,68,1
2039814,3/26/2024,Friendlies,1,ENG,0.3,451,BEL,1.1,2488,2,2,21425,51.5558417,-0.2795972,105,68,1
2038798,10/13/2023,Friendlies,1,ENG,0.3,451,AUS,-3,70000,1,0,21425,51.5558417,-0.2795972,105,68,1
2034458,6/7/2022,Nations,0,ENG,0.3,451,GER,2.5,398,1,1,66289,48.2187944,11.6247306,105,68,1
2040209,6/7/2024,Friendlies,1,ENG,0.3,451,ISL,-3,70000,0,1,21425,51.5558417,-0.2795972,105,68,1
2034532,9/23/2022,Nations,0,ENG,0.3,451,ITA,1,1971,0,1,50640,45.4797849,9.1246561,105,68,1
2034487,6/11/2022,Nations,1,ENG,0.3,451,ITA,1,1971,0,0,1782,52.590275,-2.1304861,105,68,1
2036452,10/15/2023,Qualifiers,0,ESP,-0.1,545,NOR,-3,70000,1,0,25885,59.9490472,10.7342139,105,68,1
2040007,3/22/2024,Friendlies,1,ESP,-0.1,545,COL,-3,70000,0,1,21425,51.53882,-0.016493,105,68,1
2036291,3/25/2023,Qualifiers,1,ESP,-0.1,545,NOR,-3,70000,3,0,29214,36.7340917,-4.4264417,105,68,1
2039988,3/26/2024,Friendlies,1,ESP,-0.1,545,BRA,-3,70000,3,3,21425,40.4530778,-3.6885194,105,68,1
2035584,6/18/2023,Nations,0,ESP,-0.1,545,CRO,1.3,9340,0,0,41110,51.8939056,4.5232,105,68,1
2034412,6/2/2022,Nations,1,ESP,-0.1,545,POR,1.4,601,1,1,41236,37.356806,-5.98102,105,68,1
2034566,9/27/2022,Nations,0,ESP,-0.1,545,POR,1.4,601,1,0,28196,41.5625056,-8.4297861,105,68,1
2036475,11/16/2023,Qualifiers,0,ESP,-0.1,545,CYP,-3,70000,3,1,9667,34.698092,33.040767,105,68,1
2036314,3/28/2023,Qualifiers,0,ESP,-0.1,545,SCO,-2.4,20868,0,2,47976,55.8258583,-4.2519417,105,68,1
2034465,6/9/2022,Nations,0,ESP,-0.1,545,SUI,1.4,4995,1,0,25875,46.1779972,6.1272833,105,68,1
2035582,6/15/2023,Nations,1,ESP,-0.1,545,ITA,1,1971,2,1,24558,52.2365611,6.8377,105,68,1
2034498,6/12/2022,Nations,1,ESP,-0.1,545,CZE,-1.4,15861,2,0,30389,36.7340917,-4.4264417,105,68,1
2036382,9/8/2023,Qualifiers,0,ESP,-0.1,545,GEO,-1.7,66820,7,1,51694,41.7229472,44.7897806,105,68,1
2040593,6/8/2024,Friendlies,1,ESP,-0.1,545,NIR,-3,70000,5,1,21425,39.5899778,2.6301083,105,68,1
2036497,11/19/2023,Qualifiers,1,ESP,-0.1,545,GEO,-1.7,66820,3,1,24146,41.6445806,-4.7612194,105,68,1
2036428,10/12/2023,Qualifiers,1,ESP,-0.1,545,SCO,-2.4,20868,2,0,45623,37.4172611,-6.0046333,105,68,1
2040584,6/5/2024,Friendlies,1,ESP,-0.1,545,AND,-3,70000,5,0,21425,0,0,105,69,1
2034541,9/24/2022,Nations,1,ESP,-0.1,545,SUI,1.4,4995,1,2,31809,41.6366528,-0.9019,105,68,1
2036405,9/12/2023,Qualifiers,1,ESP,-0.1,545,CYP,-3,70000,6,0,17311,37.1530083,-3.5957583,105,68,1
2034443,6/5/2022,Nations,0,ESP,-0.1,545,CZE,-1.4,15861,2,2,18245,50.067475,14.4714861,105,68,1
2040600,6/11/2024,Friendlies,0,EST,-3,70000,LTU,-3,70000,1,1,21425,54.8973667,23.9371222,105,68,0
2034802,6/5/2022,Friendlies,0,EST,-3,70000,ARG,-3,70000,0,5,21425,42.7966472,-1.636975,105,67,0
2040259,6/4/2024,Friendlies,0,EST,-3,70000,SUI,1.4,4995,0,4,21425,47.033264,8.305187,105,68,0
2034420,6/2/2022,Nations,1,EST,-3,70000,SMR,-3,70000,2,0,3533,59.4213583,24.7321556,105,68,0
2036324,3/27/2023,Qualifiers,0,EST,-3,70000,AUT,-1.2,6048,1,2,16500,48.292726,14.275684,105,68,0
2036508,11/19/2023,Qualifiers,0,EST,-3,70000,SWE,-3,70000,0,2,11201,59.3725,18,105,68,0
2034562,9/26/2022,Nations,0,EST,-3,70000,SMR,-3,70000,4,0,608,43.9712528,12.4769694,105,68,0
2036415,9/12/2023,Qualifiers,0,EST,-3,70000,BEL,1.1,2488,0,5,24127,50.8957583,4.3339472,105,68,0
2037509,3/23/2023,Friendlies,0,EST,-3,70000,HUN,-1.5,40918,0,1,21425,47.503111,19.098024,105,68,0
2040335,3/26/2024,Friendlies,0,EST,-3,70000,FIN,-3,70000,1,2,15000,60.1869611,24.9272583,105,68,0
2034536,9/23/2022,Nations,1,EST,-3,70000,MLT,-3,70000,2,1,5539,59.4213583,24.7321556,105,68,0
2037959,10/17/2023,Friendlies,1,EST,-3,70000,THA,-3,70000,1,1,1502,59.4213583,24.7321556,105,68,0
2034470,6/9/2022,Nations,0,EST,-3,70000,MLT,-3,70000,2,1,3422,35.89485,14.4151056,105,68,0
2039645,3/21/2024,Qualifiers,0,EST,-3,70000,POL,-0.1,17538,1,5,53868,52.239406,21.045881,105,68,0
2034801,6/13/2022,Friendlies,0,EST,-3,70000,ALB,-2.2,48468,0,0,21425,41.3184028,19.8239528,105,68,0
2036346,6/17/2023,Qualifiers,0,EST,-3,70000,AZE,-3,70000,1,1,3900,40.481058,50.145446,105,68,0
2036439,10/13/2023,Qualifiers,1,EST,-3,70000,AZE,-3,70000,0,2,5652,59.4213583,24.7321556,105,68,0
2036484,11/16/2023,Qualifiers,1,EST,-3,70000,AUT,-1.2,6048,0,2,4488,59.4213583,24.7321556,105,68,0
2036370,6/20/2023,Qualifiers,1,EST,-3,70000,BEL,1.1,2488,0,3,11772,59.4213583,24.7321556,105,68,0
2036393,9/9/2023,Qualifiers,1,EST,-3,70000,SWE,-3,70000,0,5,11411,59.4213583,24.7321556,105,68,0
2040590,6/8/2024,Friendlies,1,EST,-3,70000,FRO,-3,70000,4,1,21425,59.4213583,24.7321556,105,68,0
2034534,9/23/2022,Nations,1,FIN,-3,70000,ROU,0.3,12509,1,1,20130,60.1869611,24.9272583,105,68,0
2036419,9/10/2023,Qualifiers,1,FIN,-3,70000,DEN,0.6,5264,0,1,32571,60.1869611,24.9272583,105,68,0
2036466,10/17/2023,Qualifiers,1,FIN,-3,70000,KAZ,-3,70000,1,2,30375,60.1869611,24.9272583,105,68,0
2036329,3/26/2023,Qualifiers,0,FIN,-3,70000,NIR,-3,70000,1,0,17936,54.5826278,-5.9551778,105,68,0
2040583,6/4/2024,Friendlies,0,FIN,-3,70000,POR,1.4,601,2,4,43125,38.76184,-9.164213,105,68,0
2039646,3/21/2024,Qualifiers,0,FIN,-3,70000,WAL,-3,70000,1,4,32162,51.474537,-3.200818,105,68,0
2040335,3/26/2024,Friendlies,1,FIN,-3,70000,EST,-3,70000,2,1,15000,60.1869611,24.9272583,105,68,0
2036351,6/16/2023,Qualifiers,1,FIN,-3,70000,SVN,-0.6,18358,2,0,32560,60.1869611,24.9272583,105,68,0
2036305,3/23/2023,Qualifiers,0,FIN,-3,70000,DEN,0.6,5264,1,3,35851,55.7027611,12.572275,105,68,0
2040003,6/7/2024,Friendlies,0,FIN,-3,70000,SCO,-2.4,20868,2,2,40519,55.8258583,-4.2519417,105,68,0
2036488,11/17/2023,Qualifiers,1,FIN,-3,70000,NIR,-3,70000,4,0,28711,60.1869611,24.9272583,105,68,0
2034486,6/11/2022,Nations,0,FIN,-3,70000,ROU,0.3,12509,0,1,11503,44.455138,26.056977,105,68,0
2036443,10/14/2023,Qualifiers,0,FIN,-3,70000,SVN,-0.6,18358,0,3,15823,46.080641,14.52444,105,68,0
2034546,9/26/2022,Nations,0,FIN,-3,70000,MNE,-3,70000,2,0,2522,42.4455611,19.2643444,105,68,0
2034464,6/7/2022,Nations,1,FIN,-3,70000,MNE,-3,70000,2,0,17009,60.1869611,24.9272583,105,68,0
2034516,6/14/2022,Nations,0,FIN,-3,70000,BIH,-3,70000,2,3,8150,44.2057944,17.9071889,105,68,0
2036513,11/20/2023,Qualifiers,0,FIN,-3,70000,SMR,-3,70000,2,1,1427,43.9712528,12.4769694,105,68,0
2034432,6/4/2022,Nations,1,FIN,-3,70000,BIH,-3,70000,1,1,20181,60.1869611,24.9272583,105,68,0
2036396,9/7/2023,Qualifiers,0,FIN,-3,70000,KAZ,-3,70000,1,0,30019,51.1083,71.402631,105,68,0
2036374,6/19/2023,Qualifiers,1,FIN,-3,70000,SMR,-3,70000,6,0,32812,60.1869611,24.9272583,105,68,0
2034478,6/10/2022,Nations,0,FRA,1.2,401,AUT,-1.2,6048,1,1,44800,48.2071889,16.4205083,105,68,1
2036476,11/18/2023,Qualifiers,1,FRA,1.2,401,GIB,-3,70000,14,0,32758,43.705,7.1926,105,68,1
2034554,9/25/2022,Nations,0,FRA,1.2,401,DEN,0.6,5264,0,2,36064,55.7027611,12.572275,105,68,1
2036292,3/24/2023,Qualifiers,1,FRA,1.2,401,NED,0.1,1553,4,0,77328,48.9245472,2.3600667,105,68,1
2036384,9/7/2023,Qualifiers,1,FRA,1.2,401,IRL,-3,70000,2,0,43995,48.8414333,2.2530333,105,68,1
2036361,6/19/2023,Qualifiers,1,FRA,1.2,401,GRE,-3,70000,1,0,76500,48.9245472,2.3600667,105,68,1
2034449,6/6/2022,Nations,0,FRA,1.2,401,CRO,1.3,9340,1,1,30000,43.5194556,16.4317,105,68,1
2040001,3/26/2024,Friendlies,1,FRA,1.2,401,CHI,-3,70000,3,2,21425,43.26983,5.396,105,68,1
2040618,6/5/2024,Friendlies,1,FRA,1.2,401,LUX,-3,70000,3,0,21425,49.1098,6.1594556,105,68,1
2039910,3/23/2024,Friendlies,1,FRA,1.2,401,GER,2.5,398,0,2,21425,45.765,4.982,105,68,1
2034520,9/22/2022,Nations,1,FRA,1.2,401,AUT,-1.2,6048,2,0,70188,48.9245472,2.3600667,105,68,1
2036339,6/16/2023,Qualifiers,0,FRA,1.2,401,GIB,-3,70000,3,0,4065,37.0882972,-7.9747528,105,68,1
2036499,11/21/2023,Qualifiers,0,FRA,1.2,401,GRE,-3,70000,2,2,24820,38.0372424,23.7416954,105,68,1
2034423,6/3/2022,Nations,1,FRA,1.2,401,DEN,0.6,5264,1,2,75833,48.9245472,2.3600667,105,68,1
2034504,6/13/2022,Nations,1,FRA,1.2,401,CRO,1.3,9340,0,1,77410,48.9245472,2.3600667,105,68,1
2036430,10/13/2023,Qualifiers,0,FRA,1.2,401,NED,0.1,1553,2,1,51310,52.314172,4.94185,105,68,1
2036316,3/27/2023,Qualifiers,0,FRA,1.2,401,IRL,-3,70000,1,0,50219,53.335691,-6.228819,105,68,1
2040621,6/9/2024,Friendlies,1,FRA,1.2,401,CAN,-3,70000,0,0,21425,44.89925,-0.56579,105,68,1
2038165,10/17/2023,Friendlies,1,FRA,1.2,401,SCO,-2.4,20868,4,1,21425,50.611911,3.130503,105,68,1
2038293,9/12/2023,Friendlies,0,FRA,1.2,401,GER,2.5,398,1,2,21425,51.4925889,7.4517722,105,68,1
2034526,9/22/2022,Nations,0,FRO,-3,70000,LTU,-3,70000,1,1,2376,54.668614,25.294411,105,68,0
2040590,6/8/2024,Friendlies,0,FRO,-3,70000,EST,-3,70000,1,4,21425,59.4213583,24.7321556,105,68,0
2036459,10/15/2023,Qualifiers,0,FRO,-3,70000,CZE,-1.4,15861,0,1,9115,49.7500583,13.3854833,105,68,0
2034490,6/11/2022,Nations,1,FRO,-3,70000,LTU,-3,70000,2,1,2278,62.0191722,-6.7780611,105,68,0
2034517,6/14/2022,Nations,0,FRO,-3,70000,LUX,-3,70000,2,2,5325,49.581375,6.121066,105,68,0
2034556,9/25/2022,Nations,1,FRO,-3,70000,TUR,1.7,5515,2,1,2056,62.0191722,-6.7780611,105,68,0
2039985,3/26/2024,Friendlies,0,FRO,-3,70000,DEN,0.6,5264,0,2,17332,55.6490111,12.418775,105,68,0
2036345,6/17/2023,Qualifiers,1,FRO,-3,70000,CZE,-1.4,15861,0,3,2232,62.0191722,-6.7780611,105,68,0
2040599,6/11/2024,Friendlies,0,FRO,-3,70000,LVA,-3,70000,0,1,21425,56.5029778,20.9951611,105,68,0
2039997,3/22/2024,Friendlies,0,FRO,-3,70000,LIE,-3,70000,4,0,21425,36.495829,-4.987676,105,68,0
2037511,3/27/2023,Friendlies,0,FRO,-3,70000,MKD,-3,70000,0,1,21425,42.0057639,21.4255889,105,68,0
2034463,6/7/2022,Nations,1,FRO,-3,70000,LUX,-3,70000,0,1,2313,62.0191722,-6.7780611,105,68,0
2036506,11/20/2023,Qualifiers,0,FRO,-3,70000,ALB,-2.2,48468,0,0,21456,41.3184028,19.8239528,105,68,0
2036368,6/20/2023,Qualifiers,1,FRO,-3,70000,ALB,-2.2,48468,1,3,2507,62.0191722,-6.7780611,105,68,0
2036390,9/7/2023,Qualifiers,0,FRO,-3,70000,POL,-0.1,17538,0,2,54129,52.239406,21.045881,105,68,0
2037563,11/16/2023,Friendlies,0,FRO,-3,70000,NOR,-3,70000,0,2,11071,59.9490472,10.7342139,105,68,0
2036299,3/24/2023,Qualifiers,0,FRO,-3,70000,MDA,-3,70000,1,1,4732,46.9803278,28.8680861,105,68,0
2036413,9/10/2023,Qualifiers,1,FRO,-3,70000,MDA,-3,70000,0,1,2710,62.0191722,-6.7780611,105,68,0
2034430,6/4/2022,Nations,0,FRO,-3,70000,TUR,1.7,5515,0,4,9515,41.122889,28.808583,105,68,0
2036437,10/12/2023,Qualifiers,1,FRO,-3,70000,POL,-0.1,17538,0,2,3220,62.0191722,-6.7780611,105,68,0
2036406,9/12/2023,Qualifiers,0,GEO,-1.7,66820,NOR,-3,70000,1,2,23665,59.9490472,10.7342139,105,68,0
2034411,6/2/2022,Nations,1,GEO,-1.7,66820,GIB,-3,70000,4,0,43412,41.7229472,44.7897806,105,68,0
2039641,3/21/2024,Qualifiers,1,GEO,-1.7,66820,LUX,-3,70000,2,0,51404,41.7229472,44.7897806,105,68,0
2036474,11/16/2023,Qualifiers,1,GEO,-1.7,66820,SCO,-2.4,20868,2,2,44595,41.7229472,44.7897806,105,68,0
2039647,3/26/2024,Qualifiers,1,GEO,-1.7,66820,GRE,-3,70000,0,0,44000,41.7229472,44.7897806,105,68,0
2036497,11/19/2023,Qualifiers,0,GEO,-1.7,66820,ESP,-0.1,545,1,3,24146,41.6445806,-4.7612194,105,68,0
2037562,10/12/2023,Friendlies,1,GEO,-1.7,66820,THA,-3,70000,8,0,9274,41.7098278,44.7462056,105,68,0
2036382,9/8/2023,Qualifiers,1,GEO,-1.7,66820,ESP,-0.1,545,1,7,51694,41.7229472,44.7897806,105,68,0
2034496,6/12/2022,Nations,1,GEO,-1.7,66820,BUL,-3,70000,0,0,54200,41.7229472,44.7897806,105,68,0
2036313,3/28/2023,Qualifiers,1,GEO,-1.7,66820,NOR,-3,70000,1,1,20300,41.635273,41.618973,105,68,0
2034440,6/5/2022,Nations,0,GEO,-1.7,66820,BUL,-3,70000,5,2,3600,43.534722,26.527222,105,68,0
2034564,9/26/2022,Nations,0,GEO,-1.7,66820,GIB,-3,70000,2,1,1199,36.149356,-5.350342,105,68,0
2040595,6/9/2024,Friendlies,0,GEO,-1.7,66820,MNE,-3,70000,3,1,2942,42.4455611,19.2643444,105,68,0
2036451,10/15/2023,Qualifiers,1,GEO,-1.7,66820,CYP,-3,70000,4,0,15871,41.7098278,44.7462056,105,68,0
2034472,6/9/2022,Nations,0,GEO,-1.7,66820,MKD,-3,70000,3,0,10775,42.0057639,21.4255889,105,68,0
2036337,6/17/2023,Qualifiers,0,GEO,-1.7,66820,CYP,-3,70000,2,1,3763,34.927107,33.59784,105,68,0
2036359,6/20/2023,Qualifiers,0,GEO,-1.7,66820,SCO,-2.4,20868,0,2,50062,55.8258583,-4.2519417,105,68,0
2034529,9/23/2022,Nations,1,GEO,-1.7,66820,MKD,-3,70000,2,0,54200,41.7229472,44.7897806,105,68,0
2037558,3/25/2023,Friendlies,1,GEO,-1.7,66820,MGL,-3,70000,6,1,12685,41.635273,41.618973,105,68,0
2039568,11/18/2023,Friendlies,1,GER,2.5,398,TUR,1.7,5515,2,3,72592,52.5147139,13.2393972,105,68,0
2034512,6/14/2022,Nations,1,GER,2.5,398,ITA,1,1971,5,2,44144,51.1746056,6.3854417,105,68,0
2040586,6/7/2024,Friendlies,1,GER,2.5,398,GRE,-3,70000,2,1,21425,51.1746056,6.3854417,105,68,0
2034458,6/7/2022,Nations,1,GER,2.5,398,ENG,0.3,451,1,1,66289,48.2187944,11.6247306,105,68,0
2037956,6/16/2023,Friendlies,0,GER,2.5,398,POL,-0.1,17538,0,1,21425,52.239406,21.045881,105,68,0
2034531,9/23/2022,Nations,1,GER,2.5,398,HUN,-1.5,40918,0,1,39513,51.3457333,12.3481806,105,68,0
2034434,6/4/2022,Nations,0,GER,2.5,398,ITA,1,1971,1,1,23754,44.492475,11.30955,105,68,0
