id_match,team_code,team_xG,team_odds,opponent_xG,opponent_odds,team_score,opponent_score,team_penalty,opponent_penalty,home_score_total,away_score_total,date,match_attendance,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,penalties_missed,penalties,source,target_top_4,opponent_code,home_or_away
2036491.0,BLR,-3,70000,-3,70000.0,1.0,0.0,,,1.0,0.0,11/18/2023,,47.5748972,19.0846167,105,68,,,Qualifiers,0.0,AND,home
2034503.0,BLR,-3,70000,-3,70000.0,2.0,0.0,,,2.0,0.0,6/13/2022,2330.0,40.481058,50.145446,105,68,,,Nations,0.0,AZE,away
2034519.0,BLR,-3,70000,-3,70000.0,2.0,1.0,,,2.0,1.0,9/22/2022,29637.0,51.1083,71.402631,105,68,,,Nations,0.0,KAZ,away
2040821.0,BLR,-3,70000,-3,70000.0,0.0,4.0,,,0.0,4.0,6/11/2024,,47.5748972,19.0846167,105,68,,,Friendlies,0.0,ISR,home
2036378.0,BLR,-3,70000,-3,70000.0,2.0,1.0,,,2.0,1.0,6/19/2023,,47.5748972,19.0846167,105,68,,,Qualifiers,0.0,KOS,home
2034548.0,BLR,-1.1,15850,-3,70000.0,1.0,1.0,,,1.0,1.0,9/25/2022,524.0,0.0,0.0,105,68,,,Nations,0.0,SVK,away
2034427.0,BLR,-3,70000,-1.1,15850.0,0.0,1.0,,,0.0,1.0,6/3/2022,0.0,45.2469083,19.8422944,105,68,,,Nations,0.0,SVK,home
2040340.0,BLR,-3,70000,-3,70000.0,0.0,2.0,,,0.0,2.0,3/21/2024,,36.907465,30.8938561,105,68,"[{'phase': 'SECOND_HALF', 'time': {'minute': 74, 'second': 38}, 'international_name': 'Max Ebong', 'club_shirt_name': 'Ebonh', 'country_code': 'BLR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '9', 'penalty_type': 'MISSED'}]",,Friendlies,0.0,MNE,home
2036399.0,BLR,-3,70000,-3,70000.0,0.0,0.0,,,0.0,0.0,9/9/2023,1026.0,42.504689,1.517462,105,67,,,Qualifiers,0.0,AND,away
2036447.0,BLR,-3,70000,0.3,12509.0,0.0,0.0,,,0.0,0.0,10/12/2023,,47.5748972,19.0846167,105,68,,,Qualifiers,0.0,ROU,home
2039998.0,BLR,-3,70000,-3,70000.0,0.0,0.0,,,0.0,0.0,3/26/2024,,35.89485,14.4151056,105,68,,,Friendlies,0.0,MLT,away
2034456.0,BLR,-3,70000,-3,70000.0,0.0,0.0,,,0.0,0.0,6/6/2022,0.0,45.2469083,19.8422944,105,68,,,Nations,0.0,AZE,home
2036307.0,BLR,-3,70000,1.4,4995.0,0.0,5.0,,,0.0,5.0,3/25/2023,,45.2469083,19.8422944,105,68,,,Qualifiers,0.0,SUI,home
2040532.0,BOL,-3,70000,-3,70000.0,1.0,0.0,,,1.0,0.0,3/25/2024,,0.0,0.0,105,68,,,Friendlies,0.0,AND,home
2039988.0,BRA,-0.1,545,-3,70000.0,3.0,3.0,,,3.0,3.0,3/26/2024,,40.4530778,-3.6885194,105,68,,,Friendlies,1.0,ESP,away
2039813.0,BRA,0.3,451,-3,70000.0,0.0,1.0,,,0.0,1.0,3/23/2024,,51.5558417,-0.2795972,105,68,,,Friendlies,1.0,ENG,away
2038997.0,BUL,-3,70000,-3,70000.0,0.0,1.0,,,0.0,1.0,9/7/2023,13253.0,42.1399056,24.7643833,105,68,,,Friendlies,0.0,IRN,home
2036325.0,BUL,-1.5,40918,-3,70000.0,3.0,0.0,,,3.0,0.0,3/27/2023,53000.0,47.503111,19.098024,105,68,,,Qualifiers,0.0,HUN,away
2036372.0,BUL,-3,70000,-0.3,15858.0,1.0,1.0,,,1.0,1.0,6/20/2023,6700.0,43.534722,26.527222,105,68,,,Qualifiers,0.0,SRB,home
2036417.0,BUL,-3,70000,-3,70000.0,2.0,1.0,,,2.0,1.0,9/10/2023,4232.0,42.4455611,19.2643444,105,68,"[{'phase': 'SECOND_HALF', 'time': {'minute': 61, 'second': 9}, 'international_name': 'Spas Delev', 'club_shirt_name': 'DELEV', 'country_code': 'BUL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'MISSED'}]",,Qualifiers,0.0,MNE,away
2036349.0,BUL,-3,70000,-3,70000.0,1.0,1.0,,,1.0,1.0,6/17/2023,14230.0,54.8973667,23.9371222,105,68,,,Qualifiers,0.0,LTU,away
2034419.0,BUL,-3,70000,-3,70000.0,1.0,1.0,,,1.0,1.0,6/2/2022,8275.0,43.534722,26.527222,105,68,,,Nations,0.0,MKD,home
2036486.0,BUL,-3,70000,-1.5,40918.0,2.0,2.0,,,2.0,2.0,11/16/2023,230.0,42.6876,23.335369,105,68,,,Qualifiers,0.0,HUN,home
2034535.0,BUL,-3,70000,-3,70000.0,5.0,1.0,,,5.0,1.0,9/23/2022,1540.0,43.534722,26.527222,105,68,,,Nations,0.0,GIB,home
2034440.0,BUL,-3,70000,-1.7,66820.0,2.0,5.0,,,2.0,5.0,6/5/2022,3600.0,43.534722,26.527222,105,68,"[{'phase': 'SECOND_HALF', 'time': {'injuryMinute': 4, 'minute': 90, 'second': 30}, 'international_name': 'Nika Kvekveskiri', 'club_shirt_name': 'Kvekveskiri', 'country_code': 'GEO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'penalty_type': 'MISSED'}]",,Nations,0.0,GEO,home
2036302.0,BUL,-3,70000,-3,70000.0,0.0,1.0,,,0.0,1.0,3/24/2023,9180.0,43.534722,26.527222,105,68,,,Qualifiers,0.0,MNE,home
2039989.0,BUL,0.3,12509,-3,70000.0,0.0,0.0,,,0.0,0.0,6/4/2024,,44.4128444,26.0404194,105,68,"[{'phase': 'SECOND_HALF', 'time': {'minute': 51, 'second': 51}, 'international_name': 'Dennis Man', 'club_shirt_name': 'Man', 'country_code': 'ROU', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'penalty_type': 'MISSED'}]",,Friendlies,0.0,ROU,away
2036440.0,BUL,-3,70000,-3,70000.0,0.0,2.0,,,0.0,2.0,10/14/2023,6916.0,42.6876,23.335369,105,68,,,Qualifiers,0.0,LTU,home
2036510.0,BUL,-0.3,15858,-3,70000.0,2.0,2.0,,,2.0,2.0,11/19/2023,7325.0,42.991774,21.960613,105,68,,,Qualifiers,0.0,SRB,away
2034473.0,BUL,-3,70000,-3,70000.0,1.0,1.0,,,1.0,1.0,6/9/2022,1427.0,36.149356,-5.350342,105,68,,,Nations,0.0,GIB,away
2040011.0,BUL,-0.6,18358,-3,70000.0,1.0,1.0,,,1.0,1.0,6/8/2024,,46.080641,14.52444,105,68,,,Friendlies,0.0,SVN,away
2034563.0,BUL,-3,70000,-3,70000.0,0.0,1.0,,,0.0,1.0,9/26/2022,20173.0,42.0057639,21.4255889,105,68,,,Nations,0.0,MKD,away
2039019.0,BUL,-2.2,48468,-3,70000.0,2.0,0.0,,,2.0,0.0,10/17/2023,17232.0,41.3184028,19.8239528,105,68,,,Friendlies,0.0,ALB,away
2040326.0,BUL,-3,70000,-3,70000.0,0.0,1.0,,,0.0,1.0,3/22/2024,154.0,40.481058,50.145446,105,68,,,Friendlies,0.0,TAN,away
2034496.0,BUL,-1.7,66820,-3,70000.0,0.0,0.0,,,0.0,0.0,6/12/2022,54200.0,41.7229472,44.7897806,105,68,,,Nations,0.0,GEO,away
2040329.0,BUL,-3,70000,-3,70000.0,1.0,1.0,,,1.0,1.0,3/25/2024,3220.0,40.3973806,49.8523917,105,68,,,Friendlies,0.0,AZE,away
2040621.0,CAN,1.2,401,-3,70000.0,0.0,0.0,,,0.0,0.0,6/9/2024,,44.89925,-0.56579,105,68,,,Friendlies,1.0,FRA,away
2040585.0,CAN,0.1,1553,-3,70000.0,4.0,0.0,,,4.0,0.0,6/6/2024,,51.8939056,4.5232,105,68,,,Friendlies,0.0,NED,away
2040491.0,CAY,-3,70000,-3,70000.0,0.0,4.0,,,0.0,4.0,3/26/2024,110.0,36.907465,30.8938561,105,68,"[{'phase': 'SECOND_HALF', 'time': {'minute': 80, 'second': 4}, 'international_name': 'Artur Craciun', 'club_shirt_name': 'Craciun', 'country_code': 'MDA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '14', 'penalty_type': 'MISSED'}]",,Friendlies,0.0,MDA,home
2040001.0,CHI,1.2,401,-3,70000.0,3.0,2.0,,,3.0,2.0,3/26/2024,,43.26983,5.396,105,68,,,Friendlies,1.0,FRA,away
2040328.0,CHI,-2.2,48468,-3,70000.0,0.0,3.0,,,0.0,3.0,3/22/2024,,44.7949806,10.338325,105,68,,,Friendlies,0.0,ALB,away
2039983.0,COL,-3,70000,0.3,12509.0,3.0,2.0,,,3.0,2.0,3/26/2024,,40.436147,-3.600571,105,68,,,Friendlies,0.0,ROU,home
2037960.0,COL,2.5,398,-3,70000.0,0.0,2.0,,,0.0,2.0,6/20/2023,,51.5545417,7.0675694,105,68,,,Friendlies,0.0,GER,away
2040007.0,COL,-0.1,545,-3,70000.0,0.0,1.0,,,0.0,1.0,3/22/2024,,51.53882,-0.016493,105,68,,,Friendlies,1.0,ESP,away
2040006.0,CRO,-3,70000,1.3,9340.0,0.0,0.0,,,0.0,0.0,3/22/2024,,0.0,0.0,105,68,,,Friendlies,0.0,TUN,away
2034504.0,CRO,1.2,401,1.3,9340.0,0.0,1.0,,,0.0,1.0,6/13/2022,77410.0,48.9245472,2.3600667,105,68,,,Nations,1.0,FRA,away
2034480.0,CRO,0.6,5264,1.3,9340.0,0.0,1.0,,,0.0,1.0,6/10/2022,35862.0,55.7027611,12.572275,105,68,,,Nations,0.0,DEN,away
2034552.0,CRO,-1.2,6048,1.3,9340.0,1.0,3.0,,,1.0,3.0,9/25/2022,45700.0,48.2071889,16.4205083,105,68,,,Nations,0.0,AUT,away
2040535.0,CRO,-3,70000,1.3,9340.0,2.0,4.0,,,2.0,4.0,3/26/2024,,0.0,0.0,105,68,,,Friendlies,0.0,EGY,away
2034426.0,CRO,1.3,9340,-1.2,6048.0,0.0,3.0,,,0.0,3.0,6/3/2022,13994.0,45.544953,18.695683,105,68,,,Nations,0.0,AUT,home
2034523.0,CRO,1.3,9340,0.6,5264.0,2.0,1.0,,,2.0,1.0,9/22/2022,22715.0,45.8188722,16.0180528,105,68,,,Nations,0.0,DEN,home
2034449.0,CRO,1.3,9340,1.2,401.0,1.0,1.0,,,1.0,1.0,6/6/2022,30000.0,43.5194556,16.4317,105,68,,,Nations,0.0,FRA,home
2036411.0,CRO,-3,70000,1.3,9340.0,0.0,1.0,,,0.0,1.0,9/11/2023,14233.0,40.1719306,44.5256806,105,68,,,Qualifiers,0.0,ARM,away
2035581.0,CRO,0.1,1553,1.3,9340.0,2.0,2.0,,,2.0,4.0,6/14/2023,39359.0,51.8939056,4.5232,105,68,,,Nations,0.0,NED,away
2040257.0,CRO,1.3,9340,-3,70000.0,3.0,0.0,,,3.0,0.0,6/3/2024,8030.0,45.346535,14.405458,105,68,,,Friendlies,0.0,MKD,home
2035584.0,CRO,1.3,9340,-0.1,545.0,0.0,0.0,4.0,5.0,0.0,0.0,6/18/2023,41110.0,51.8939056,4.5232,105,68,,"[{'phase': 'PENALTY', 'time': {}, 'international_name': 'Nikola VlaÅ¡iÄ‡', 'club_shirt_name': 'VlaÅ¡iÄ‡', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '13', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Joselu', 'club_shirt_name': 'JOSELU', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Marcelo BrozoviÄ‡', 'club_shirt_name': 'BrozoviÄ‡', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '11', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Rodri', 'club_shirt_name': 'Rodrigo', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Luka ModriÄ‡', 'club_shirt_name': 'MODRIÄ†', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Mikel Merino', 'club_shirt_name': 'Merino', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '6', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Lovro Majer', 'club_shirt_name': 'Majer', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Marco Asensio', 'club_shirt_name': 'M. Asensio', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Ivan PeriÅ¡iÄ‡', 'club_shirt_name': 'PeriÅ¡iÄ‡', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '14', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Aymeric Laporte', 'club_shirt_name': 'Laporte', 'country_code': 'ESP', 'national_field_position': 'DEFENDER', 'national_jersey_number': '14', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Bruno PetkoviÄ‡', 'club_shirt_name': 'PetkoviÄ‡', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Dani Carvajal', 'club_shirt_name': 'CARVAJAL', 'country_code': 'ESP', 'national_field_position': 'DEFENDER', 'national_jersey_number': '2', 'penalty_type': 'SCORED'}]",Nations,0.0,ESP,home
2040004.0,CRO,1.4,601,1.3,9340.0,1.0,2.0,,,1.0,2.0,6/8/2024,,38.7088722,-9.2609361,105,68,,,Friendlies,1.0,POR,away
2036388.0,CRO,1.3,9340,-3,70000.0,5.0,0.0,,,5.0,0.0,9/8/2023,8152.0,45.346535,14.405458,105,68,,,Qualifiers,0.0,LVA,home
2036480.0,CRO,-3,70000,1.3,9340.0,0.0,2.0,,,0.0,2.0,11/18/2023,6747.0,56.961378,24.116383,105,68,,,Qualifiers,0.0,LVA,away
2036458.0,CRO,-3,70000,1.3,9340.0,2.0,1.0,,,2.0,1.0,10/15/2023,31240.0,51.474537,-3.200818,105,68,,,Qualifiers,0.0,WAL,away
2036503.0,CRO,1.3,9340,-3,70000.0,1.0,0.0,,,1.0,0.0,11/21/2023,20398.0,45.8188722,16.0180528,105,68,,,Qualifiers,0.0,ARM,home
2036297.0,CRO,1.3,9340,-3,70000.0,1.0,1.0,,,1.0,1.0,3/25/2023,33474.0,43.5194556,16.4317,105,68,,,Qualifiers,0.0,WAL,home
2036319.0,CRO,1.7,5515,1.3,9340.0,0.0,2.0,,,0.0,2.0,3/28/2023,37750.0,40.210778,29.009333,105,68,,,Qualifiers,0.0,TUR,away
2036434.0,CRO,1.3,9340,1.7,5515.0,0.0,1.0,,,0.0,1.0,10/12/2023,12812.0,45.564091,18.661652,105,68,,,Qualifiers,0.0,TUR,home
2034417.0,CYP,-3,70000,-3,70000.0,0.0,2.0,,,0.0,2.0,6/2/2022,1550.0,34.927107,33.59784,105,68,,,Nations,0.0,KOS,home
2039975.0,CYP,-3,70000,-3,70000.0,1.0,1.0,,,1.0,1.0,3/21/2024,,34.927107,33.59784,105,68,"[{'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 36}, 'international_name': 'Vladislavs Gutkovskis', 'club_shirt_name': 'Gutkovskis', 'country_code': 'LVA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'MISSED'}]",,Friendlies,0.0,LVA,home
2034572.0,CYP,-3,70000,-3,70000.0,5.0,1.0,,,5.0,1.0,9/27/2022,10400.0,42.66311,21.157107,105,68,,,Nations,0.0,KOS,away
2034439.0,CYP,-3,70000,-3,70000.0,0.0,0.0,,,0.0,0.0,6/5/2022,1663.0,34.927107,33.59784,105,68,,,Nations,0.0,NIR,home
2039982.0,CYP,-3,70000,-0.3,15858.0,0.0,1.0,,,0.0,1.0,3/25/2024,,34.927107,33.59784,105,68,"[{'phase': 'FIRST_HALF', 'time': {'minute': 11, 'second': 38}, 'international_name': 'Aleksandar MitroviÄ‡', 'club_shirt_name': 'MITROVIC', 'country_code': 'SRB', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'MISSED'}]",,Friendlies,0.0,SRB,home
2034539.0,CYP,-3,70000,-3,70000.0,1.0,0.0,,,1.0,0.0,9/24/2022,4548.0,34.927107,33.59784,105,68,,,Nations,0.0,GRE,home
2036337.0,CYP,-3,70000,-1.7,66820.0,1.0,2.0,,,1.0,2.0,6/17/2023,3763.0,34.927107,33.59784,105,68,,,Qualifiers,0.0,GEO,home
2036475.0,CYP,-3,70000,-0.1,545.0,1.0,3.0,,,1.0,3.0,11/16/2023,9667.0,34.698092,33.040767,105,68,,,Qualifiers,0.0,ESP,home
2036383.0,CYP,-3,70000,-2.4,20868.0,0.0,3.0,,,0.0,3.0,9/8/2023,6633.0,34.927107,33.59784,105,68,,,Qualifiers,0.0,SCO,home
2036429.0,CYP,-3,70000,-3,70000.0,0.0,4.0,,,0.0,4.0,10/12/2023,7206.0,34.927107,33.59784,105,68,,,Qualifiers,0.0,NOR,home
2034468.0,CYP,-3,70000,-3,70000.0,3.0,0.0,,,3.0,0.0,6/9/2022,12418.0,39.3875111,22.9311,105,68,,,Nations,0.0,GRE,away
2037517.0,CYP,-3,70000,-3,70000.0,1.0,0.0,,,1.0,0.0,11/19/2023,,34.698092,33.040767,105,68,,,Friendlies,0.0,LTU,home
2036290.0,CYP,-2.4,20868,-3,70000.0,3.0,0.0,,,3.0,0.0,3/25/2023,48195.0,55.8258583,-4.2519417,105,68,,,Qualifiers,0.0,SCO,away
2034499.0,CYP,-3,70000,-3,70000.0,2.0,2.0,,,2.0,2.0,6/12/2022,16454.0,54.5826278,-5.9551778,105,68,,,Nations,0.0,NIR,away
2036360.0,CYP,-3,70000,-3,70000.0,3.0,1.0,,,3.0,1.0,6/20/2023,23643.0,59.9490472,10.7342139,105,68,,,Qualifiers,0.0,NOR,away
2040211.0,CYP,-3,70000,-3,70000.0,1.0,4.0,,,1.0,4.0,6/11/2024,,43.9712528,12.4769694,105,68,,,Friendlies,0.0,SMR,away
2037512.0,CYP,-3,70000,-3,70000.0,2.0,2.0,,,2.0,2.0,3/28/2023,,40.1719306,44.5256806,105,68,,,Friendlies,0.0,ARM,away
2040263.0,CYP,-3,70000,-3,70000.0,3.0,2.0,,,3.0,2.0,6/8/2024,,46.9803278,28.8680861,105,68,,,Friendlies,0.0,MDA,away
2036451.0,CYP,-1.7,66820,-3,70000.0,4.0,0.0,,,4.0,0.0,10/15/2023,15871.0,41.7098278,44.7462056,105,68,,,Qualifiers,0.0,GEO,away
2036405.0,CYP,-0.1,545,-3,70000.0,6.0,0.0,,,6.0,0.0,9/12/2023,17311.0,37.1530083,-3.5957583,105,68,,,Qualifiers,1.0,ESP,away
2039987.0,CZE,-1.4,15861,-3,70000.0,2.0,1.0,,,2.0,1.0,3/26/2024,16158.0,50.1000389,14.4151306,105,68,,,Friendlies,0.0,ARM,home
2036298.0,CZE,-1.4,15861,-0.1,17538.0,3.0,1.0,,,3.0,1.0,3/24/2023,19045.0,50.067475,14.4714861,105,68,,,Qualifiers,0.0,POL,home
2036459.0,CZE,-1.4,15861,-3,70000.0,1.0,0.0,,,1.0,0.0,10/15/2023,9115.0,49.7500583,13.3854833,105,68,,,Qualifiers,0.0,FRO,home
2034498.0,CZE,-0.1,545,-1.4,15861.0,2.0,0.0,,,2.0,0.0,6/12/2022,30389.0,36.7340917,-4.4264417,105,68,,,Nations,1.0,ESP,away
2036391.0,CZE,-1.4,15861,-2.2,48468.0,1.0,1.0,,,1.0,1.0,9/7/2023,18641.0,50.067475,14.4714861,105,68,,,Qualifiers,0.0,ALB,home
2040588.0,CZE,-1.4,15861,-3,70000.0,7.0,1.0,,,7.0,1.0,6/7/2024,,47.743934,13.047638,104,66,,,Friendlies,0.0,MLT,home
2036345.0,CZE,-3,70000,-1.4,15861.0,0.0,3.0,,,0.0,3.0,6/17/2023,2232.0,62.0191722,-6.7780611,105,68,,,Qualifiers,0.0,FRO,away
2034466.0,CZE,1.4,601,-1.4,15861.0,2.0,0.0,,,2.0,0.0,6/9/2022,44100.0,38.76184,-9.164213,105,68,,,Nations,1.0,POR,away
2036322.0,CZE,-3,70000,-1.4,15861.0,0.0,0.0,,,0.0,0.0,3/27/2023,5120.0,46.9803278,28.8680861,105,68,,,Qualifiers,0.0,MDA,away
2034542.0,CZE,-1.4,15861,1.4,601.0,0.0,4.0,,,0.0,4.0,9/24/2022,19322.0,50.067475,14.4714861,105,68,"[{'phase': 'FIRST_HALF', 'time': {'injuryMinute': 6, 'minute': 45, 'second': 44}, 'international_name': 'Patrik Schick', 'club_shirt_name': 'Schick', 'country_code': 'CZE', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'penalty_type': 'MISSED'}]",,Nations,0.0,POR,home
2036505.0,CZE,-1.4,15861,-3,70000.0,3.0,0.0,,,3.0,0.0,11/20/2023,11653.0,49.6002056,17.2481917,105,68,,,Qualifiers,0.0,MDA,home
2040597.0,CZE,-1.4,15861,-3,70000.0,2.0,1.0,,,2.0,1.0,6/10/2024,8864.0,50.2064139,15.8454306,105,68,,,Friendlies,0.0,MKD,home
2036436.0,CZE,-2.2,48468,-1.4,15861.0,3.0,0.0,,,3.0,0.0,10/12/2023,20917.0,41.3184028,19.8239528,105,68,,,Qualifiers,0.0,ALB,away
2036482.0,CZE,-0.1,17538,-1.4,15861.0,1.0,1.0,,,1.0,1.0,11/17/2023,56310.0,52.239406,21.045881,105,68,,,Qualifiers,0.0,POL,away
2034443.0,CZE,-1.4,15861,-0.1,545.0,2.0,2.0,,,2.0,2.0,6/5/2022,18245.0,50.067475,14.4714861,105,68,,,Nations,0.0,ESP,home
2034413.0,CZE,-1.4,15861,1.4,4995.0,2.0,1.0,,,2.0,1.0,6/2/2022,12236.0,50.067475,14.4714861,105,68,,,Nations,0.0,SUI,home
2037515.0,CZE,-1.5,40918,-1.4,15861.0,1.0,1.0,,,1.0,1.0,9/10/2023,,47.503111,19.098024,105,68,,,Friendlies,0.0,HUN,away
2034565.0,CZE,1.4,4995,-1.4,15861.0,2.0,1.0,,,2.0,1.0,9/27/2022,13353.0,47.4070194,9.3041861,105,68,"[{'phase': 'SECOND_HALF', 'time': {'minute': 61, 'second': 3}, 'international_name': 'TomÃ¡Å¡ SouÄek', 'club_shirt_name': 'SouÄek', 'country_code': 'CZE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '22', 'penalty_type': 'MISSED'}]",,Nations,0.0,SUI,away
2039977.0,CZE,-3,70000,-1.4,15861.0,1.0,2.0,,,1.0,2.0,3/22/2024,11891.0,59.9490472,10.7342139,105,68,,,Friendlies,0.0,NOR,away
2037514.0,CZE,-3,70000,-1.4,15861.0,1.0,4.0,,,1.0,4.0,6/20/2023,1792.0,42.4455611,19.2643444,105,68,,,Friendlies,0.0,MNE,away
2036328.0,DEN,-3,70000,0.6,5264.0,3.0,2.0,,,3.0,2.0,3/26/2023,28697.0,51.1083,71.402631,105,68,,,Qualifiers,0.0,KAZ,away
2036467.0,DEN,-3,70000,0.6,5264.0,1.0,2.0,,,1.0,2.0,10/17/2023,2984.0,43.9712528,12.4769694,105,68,,,Qualifiers,0.0,SMR,away
2036444.0,DEN,0.6,5264,-3,70000.0,3.0,1.0,,,3.0,1.0,10/14/2023,35845.0,55.7027611,12.572275,105,68,,,Qualifiers,0.0,KAZ,home
2036375.0,DEN,-0.6,18358,0.6,5264.0,1.0,1.0,,,1.0,1.0,6/19/2023,14382.0,46.080641,14.52444,105,68,,,Qualifiers,0.0,SVN,away
2034451.0,DEN,-1.2,6048,0.6,5264.0,1.0,2.0,,,1.0,2.0,6/6/2022,18700.0,48.2071889,16.4205083,105,68,,,Nations,0.0,AUT,away
2034509.0,DEN,0.6,5264,-1.2,6048.0,2.0,0.0,,,2.0,0.0,6/13/2022,35230.0,55.7027611,12.572275,105,68,,,Nations,0.0,AUT,home
2039980.0,DEN,0.6,5264,1.4,4995.0,0.0,0.0,,,0.0,0.0,3/23/2024,30731.0,55.7027611,12.572275,105,68,,,Friendlies,0.0,SUI,home
2036397.0,DEN,0.6,5264,-3,70000.0,4.0,0.0,,,4.0,0.0,9/7/2023,36262.0,55.7027611,12.572275,105,68,,,Qualifiers,0.0,SMR,home
2034480.0,DEN,0.6,5264,1.3,9340.0,0.0,1.0,,,0.0,1.0,6/10/2022,35862.0,55.7027611,12.572275,105,68,,,Nations,0.0,CRO,home
2040210.0,DEN,0.6,5264,-3,70000.0,3.0,1.0,,,3.0,1.0,6/8/2024,23390.0,55.6490111,12.418775,105,68,,,Friendlies,0.0,NOR,home
2036490.0,DEN,0.6,5264,-0.6,18358.0,2.0,1.0,,,2.0,1.0,11/17/2023,35608.0,55.7027611,12.572275,105,68,,,Qualifiers,0.0,SVN,home
2040206.0,DEN,0.6,5264,-3,70000.0,2.0,1.0,,,2.0,1.0,6/5/2024,35522.0,55.7027611,12.572275,105,68,,,Friendlies,0.0,SWE,home
2036419.0,DEN,-3,70000,0.6,5264.0,0.0,1.0,,,0.0,1.0,9/10/2023,32571.0,60.1869611,24.9272583,105,68,,,Qualifiers,0.0,FIN,away
2036305.0,DEN,0.6,5264,-3,70000.0,3.0,1.0,,,3.0,1.0,3/23/2023,35851.0,55.7027611,12.572275,105,68,,,Qualifiers,0.0,FIN,home
2034423.0,DEN,1.2,401,0.6,5264.0,1.0,2.0,,,1.0,2.0,6/3/2022,75833.0,48.9245472,2.3600667,105,68,,,Nations,1.0,FRA,away
2034554.0,DEN,0.6,5264,1.2,401.0,2.0,0.0,,,2.0,0.0,9/25/2022,36064.0,55.7027611,12.572275,105,68,,,Nations,0.0,FRA,home
2036511.0,DEN,-3,70000,0.6,5264.0,2.0,0.0,,,2.0,0.0,11/20/2023,17366.0,54.5826278,-5.9551778,105,68,,,Qualifiers,0.0,NIR,away
2034523.0,DEN,1.3,9340,0.6,5264.0,2.0,1.0,,,2.0,1.0,9/22/2022,22715.0,45.8188722,16.0180528,105,68,,,Nations,0.0,CRO,away
2036350.0,DEN,0.6,5264,-3,70000.0,1.0,0.0,,,1.0,0.0,6/16/2023,35701.0,55.7027611,12.572275,105,68,,,Qualifiers,0.0,NIR,home
2039985.0,DEN,0.6,5264,-3,70000.0,2.0,0.0,,,2.0,0.0,3/26/2024,17332.0,55.6490111,12.418775,105,68,,,Friendlies,0.0,FRO,home
2040009.0,ECU,-3,70000,1,1971.0,0.0,2.0,,,0.0,2.0,3/24/2024,,40.73664,-74.149617,105,68,,,Friendlies,0.0,ITA,home
2040535.0,EGY,-3,70000,1.3,9340.0,2.0,4.0,,,2.0,4.0,3/26/2024,,0.0,0.0,105,68,,,Friendlies,0.0,CRO,home
2034513.0,ENG,0.3,451,-1.5,40918.0,0.0,4.0,,,0.0,4.0,6/14/2022,28839.0,52.590275,-2.1304861,105,68,,,Nations,1.0,HUN,home
2036294.0,ENG,1,1971,0.3,451.0,1.0,2.0,,,1.0,2.0,3/23/2023,44536.0,40.8280889,14.1928694,105,68,,,Qualifiers,0.0,ITA,away
